comunidad,rubro,media_comunidad,t_score,p_value
99.0,Automotriz,1.4462621576527082,-156.59735103346745,0.0
99.0,Belleza y Cuidado Personal,0.24889105929271965,-57.62922700660766,0.0
99.0,Compras y Retail,1.5133683310951045,-153.60940410916547,0.0
99.0,Construccion y grandes obras,0.19338298132096204,-69.74658858340217,0.0
99.0,Cultura y Entretenimiento,0.050746754568021815,-38.10742240035787,9.195317945010193e-309
99.0,Deportes y Actividades Fisicas,0.06755381923249094,-42.82177902255935,0.0
99.0,Educación,0.007528588287958328,-12.224289484597152,2.900154782399995e-34
99.0,Gastronomía,0.9921865462092541,-175.8378653971452,0.0
99.0,Inmobiliarios,0.017498880885524763,-42.16301547905275,0.0
99.0,Instituciones financieras y legales,0.12977658405567086,-46.410572527796674,0.0
